fid,iid,rep,budget,pred_t1,pred_t2,pred_t3
1,2.0,1.0,750,-12.0,-11.553162502744893,-12.0
1,2.0,1.0,800,-12.0,-11.668557708589928,-12.0
1,2.0,1.0,850,-11.799058849207567,-12.0,-12.0
1,2.0,1.0,900,-12.0,-12.0,
1,2.0,1.0,950,-12.0,,
1,2.0,2.0,50,-12.0,-11.65563070645619,-12.0
1,2.0,2.0,100,-11.880377947232978,-11.911259130842582,-11.926366624104464
1,2.0,2.0,150,-11.980142718375976,-11.799967854368758,-11.869143082823124
1,2.0,2.0,200,-11.952039217189117,-12.0,-11.855548105811247
1,2.0,2.0,250,-11.98738990258229,-12.0,-12.0
1,2.0,2.0,300,-12.0,-11.999187647980458,-12.0
1,2.0,2.0,350,-12.0,-12.0,-11.959767034648356
1,2.0,2.0,400,-12.0,-12.0,-12.0
1,2.0,2.0,450,-12.0,-12.0,-12.0
1,2.0,2.0,500,-11.882668221121744,-11.93484169517469,-11.780608319792345
1,2.0,2.0,550,-12.0,-11.954669597645003,-11.996253701387399
1,2.0,2.0,600,-12.0,-12.0,-11.255775720772162
1,2.0,2.0,650,-11.954079499564525,-11.829043992883534,-12.0
1,2.0,2.0,700,-11.837624791393726,-11.961373106979485,-11.750141220368242
1,2.0,2.0,750,-12.0,-11.553162502744893,-11.777595393764248
1,2.0,2.0,800,-12.0,-11.669981984939506,-12.0
1,2.0,2.0,850,-11.81989024198367,-12.0,-11.839198791223751
1,2.0,2.0,900,-12.0,-12.0,
1,2.0,2.0,950,-12.0,,
1,2.0,3.0,50,-11.783339905499018,-11.57930171121341,-12.0
1,2.0,3.0,100,-11.000063137295431,-10.73433599220214,-11.228813816820994
1,2.0,3.0,150,-11.108008236279812,-11.30312226753041,-11.333746280988567
1,2.0,3.0,200,-10.987173316864569,-11.134981663077266,-10.380039833984007
1,2.0,3.0,250,-11.959695051619784,-11.901715811647513,-12.0
1,2.0,3.0,300,-12.0,-11.937222333349006,-12.0
1,2.0,3.0,350,-11.99938487767751,-11.704958254087947,-12.0
1,2.0,3.0,400,-12.0,-12.0,-12.0
1,2.0,3.0,450,-12.0,-12.0,-12.0
1,2.0,3.0,500,-12.0,-12.0,-12.0
1,2.0,3.0,550,-12.0,-11.972753046375852,-12.0
1,2.0,3.0,600,-12.0,-12.0,-11.780011081891425
1,2.0,3.0,650,-11.954079499564525,-12.0,-11.872437302360366
1,2.0,3.0,700,-11.963917870899115,-12.0,-11.60552884473884
1,2.0,3.0,750,-11.906092434738882,-12.0,-12.0
1,2.0,3.0,800,-12.0,-12.0,-12.0
1,2.0,3.0,850,-12.0,-12.0,-12.0
1,2.0,3.0,900,-12.0,-12.0,
1,2.0,3.0,950,-11.399308754823071,,
1,2.0,4.0,50,-11.779530708742529,-11.406492268982772,-12.0
1,2.0,4.0,100,-11.967088939245098,-11.74969124176594,-11.813084080481916
1,2.0,4.0,150,-11.914394827129152,-11.596445308452267,-11.828214357782148
1,2.0,4.0,200,-11.746097085583676,-11.728108361576997,-11.338314879298059
1,2.0,4.0,250,-11.892543304088505,-12.0,-11.944549273865617
1,2.0,4.0,300,-11.848457861105217,-11.92136378127787,-12.0
1,2.0,4.0,350,-12.0,-11.830044564404352,-11.65741381822212
1,2.0,4.0,400,-12.0,-12.0,-12.0
1,2.0,4.0,450,-12.0,-11.779086750418461,-12.0
1,2.0,4.0,500,-11.892696538978369,-12.0,-12.0
1,2.0,4.0,550,-12.0,-12.0,-12.0
1,2.0,4.0,600,-12.0,-11.715417117821271,-12.0
1,2.0,4.0,650,-11.871591707628662,-12.0,-12.0
1,2.0,4.0,700,-12.0,-12.0,-12.0
1,2.0,4.0,750,-12.0,-12.0,-12.0
1,2.0,4.0,800,-12.0,-12.0,-12.0
1,2.0,4.0,850,-12.0,-12.0,-12.0
1,2.0,4.0,900,-12.0,-11.89399186204921,
1,2.0,4.0,950,-12.0,,
1,2.0,5.0,50,-12.0,-12.0,-11.967931976989098
1,2.0,5.0,100,-11.98238567161876,-11.911259130842582,-11.976443951409692
1,2.0,5.0,150,-11.83737275153012,-12.0,-11.895416018589026
1,2.0,5.0,200,-12.0,-11.859994077657428,-11.892863431501116
1,2.0,5.0,250,-12.0,-12.0,-11.944549273865617
1,2.0,5.0,300,-12.0,-11.999183447225823,-12.0
1,2.0,5.0,350,-11.99938487767751,-12.0,-11.9219086380922
1,2.0,5.0,400,-12.0,-12.0,-12.0
1,2.0,5.0,450,-12.0,-11.822117934530167,-11.999954946179228
1,2.0,5.0,500,-11.877190426871735,-12.0,-12.0
1,2.0,5.0,550,-11.81425820762711,-11.575072430546864,-11.869195228509781
1,2.0,5.0,600,-11.917156978056196,-11.922334666927684,-12.0
1,2.0,5.0,650,-11.909056118073327,-12.0,-12.0
1,2.0,5.0,700,-11.934218818616243,-12.0,-11.611125049854042
1,2.0,5.0,750,-11.50525184579898,-12.0,-12.0
1,2.0,5.0,800,-11.71822703212586,-10.87226810484795,-12.0
1,2.0,5.0,850,-11.710472524901085,-12.0,-11.513670346342053
1,2.0,5.0,900,-12.0,-11.318933936523406,
1,2.0,5.0,950,-11.075356612137451,,
1,2.0,6.0,50,-12.0,-11.794698572786686,-12.0
1,2.0,6.0,100,-12.0,-11.857358555252919,-11.976443951409692
1,2.0,6.0,150,-12.0,-12.0,-12.0
1,2.0,6.0,200,-12.0,-12.0,-12.0
1,2.0,6.0,250,-11.98840113251501,-12.0,-12.0
1,2.0,6.0,300,-12.0,-12.0,-12.0
1,2.0,6.0,350,-12.0,-12.0,-12.0
1,2.0,6.0,400,-12.0,-12.0,-12.0
1,2.0,6.0,450,-12.0,-12.0,-12.0
1,2.0,6.0,500,-12.0,-12.0,-12.0
1,2.0,6.0,550,-12.0,-12.0,-12.0
1,2.0,6.0,600,-12.0,-12.0,-12.0
1,2.0,6.0,650,-11.954079499564525,-12.0,-12.0
1,2.0,6.0,700,-12.0,-12.0,-12.0
1,2.0,6.0,750,-12.0,-12.0,-12.0
1,2.0,6.0,800,-12.0,-12.0,-12.0
1,2.0,6.0,850,-12.0,-12.0,-12.0
1,2.0,6.0,900,-12.0,-12.0,
1,2.0,6.0,950,-12.0,,
1,2.0,7.0,50,-11.834860995963782,-11.794698572786686,-12.0
1,2.0,7.0,100,-11.737395645193555,-11.825919372579657,-11.939075192551499
1,2.0,7.0,150,-11.742353556282346,-11.83786062521924,-11.762620059794514
1,2.0,7.0,200,-11.952039217189117,-11.92712880818355,-11.845166622458244
1,2.0,7.0,250,-11.98738990258229,-12.0,-12.0
1,2.0,7.0,300,-12.0,-11.999187647980458,-12.0
1,2.0,7.0,350,-12.0,-12.0,-11.959767034648356
1,2.0,7.0,400,-12.0,-12.0,-12.0
1,2.0,7.0,450,-12.0,-12.0,-12.0
1,2.0,7.0,500,-12.0,-12.0,-11.79301697056391
1,2.0,7.0,550,-12.0,-11.970272482957306,-12.0
1,2.0,7.0,600,-12.0,-12.0,-11.255775720772162
1,2.0,7.0,650,-11.954079499564525,-11.829043992883534,-12.0
1,2.0,7.0,700,-11.837624791393726,-11.961373106979485,-12.0
1,2.0,7.0,750,-12.0,-11.553162502744893,-11.777595393764248
1,2.0,7.0,800,-12.0,-11.666124752756568,-12.0
1,2.0,7.0,850,-11.692259062377873,-12.0,-12.0
1,2.0,7.0,900,-12.0,-12.0,
1,2.0,7.0,950,-12.0,,
1,2.0,8.0,50,-11.779530708742529,-11.74485477321961,-12.0
1,2.0,8.0,100,-10.066270103311599,-10.127317715878137,-10.835810168437948
1,2.0,8.0,150,-11.037703605073872,-11.147328124630745,-11.314156072795928
1,2.0,8.0,200,-11.065666846485998,-11.270057008545857,-10.685293820084327
1,2.0,8.0,250,-11.047175563345874,-11.311622513226393,-11.826160212022817
1,2.0,8.0,300,-11.573314017774747,-11.33152743850711,-11.420916610970615
1,2.0,8.0,350,-11.497879629919906,-11.517145174044593,-11.75919172337243
1,2.0,8.0,400,-12.0,-12.0,-12.0
1,2.0,8.0,450,-12.0,-12.0,-12.0
1,2.0,8.0,500,-12.0,-12.0,-12.0
1,2.0,8.0,550,-12.0,-12.0,-12.0
1,2.0,8.0,600,-12.0,-12.0,-12.0
1,2.0,8.0,650,-11.954079499564525,-12.0,-12.0
1,2.0,8.0,700,-12.0,-12.0,-12.0
1,2.0,8.0,750,-12.0,-12.0,-12.0
1,2.0,8.0,800,-12.0,-12.0,-12.0
1,2.0,8.0,850,-11.882386832777849,-12.0,-11.923811030542401
1,2.0,8.0,900,-12.0,-12.0,
1,2.0,8.0,950,-12.0,,
1,2.0,9.0,50,-12.0,-12.0,-11.733760111832984
1,2.0,9.0,100,-11.999811313175249,-11.911259130842582,-11.976443951409692
1,2.0,9.0,150,-11.878168815710717,-11.320726328817267,-11.72133666603143
1,2.0,9.0,200,-11.74939271017683,-11.745475976596284,-11.245966654057957
1,2.0,9.0,250,-11.889131129410982,-12.0,-11.944549273865617
1,2.0,9.0,300,-11.848457861105217,-11.930158345046115,-12.0
1,2.0,9.0,350,-11.999883033349919,-11.334204003605187,-11.585259714277006
1,2.0,9.0,400,-12.0,-12.0,-12.0
1,2.0,9.0,450,-12.0,-11.779086750418461,-12.0
1,2.0,9.0,500,-12.0,-12.0,-11.930934682779471
1,2.0,9.0,550,-12.0,-11.997519436581454,-12.0
1,2.0,9.0,600,-12.0,-11.715417117821271,-11.255775720772162
1,2.0,9.0,650,-11.940441452035328,-11.829043992883534,-12.0
1,2.0,9.0,700,-11.837624791393726,-11.961373106979485,-11.792505644489486
1,2.0,9.0,750,-12.0,-11.553162502744893,-11.777595393764248
1,2.0,9.0,800,-12.0,-11.668557708589928,-12.0
1,2.0,9.0,850,-11.860586270568776,-12.0,-12.0
1,2.0,9.0,900,-12.0,-12.0,
1,2.0,9.0,950,-12.0,,
1,2.0,10.0,50,-12.0,-11.296445559441924,-11.806150580308238
1,2.0,10.0,100,-11.968649065003246,-11.633747049866352,-11.839561156997409
1,2.0,10.0,150,-11.644441488896415,-11.838029116977259,-11.712135348057828
1,2.0,10.0,200,-11.865694446527165,-11.988705527078153,-11.837617970322691
1,2.0,10.0,250,-12.0,-12.0,-12.0
1,2.0,10.0,300,-11.998976436455377,-12.0,-12.0
1,2.0,10.0,350,-12.0,-12.0,-12.0
1,2.0,10.0,400,-12.0,-12.0,-12.0
1,2.0,10.0,450,-12.0,-12.0,-12.0
1,2.0,10.0,500,-11.920776484507003,-12.0,-12.0
1,2.0,10.0,550,-12.0,-12.0,-12.0
1,2.0,10.0,600,-12.0,-12.0,-12.0
1,2.0,10.0,650,-11.954079499564525,-12.0,-12.0
1,2.0,10.0,700,-12.0,-12.0,-12.0
1,2.0,10.0,750,-12.0,-12.0,-12.0
1,2.0,10.0,800,-12.0,-12.0,-12.0
1,2.0,10.0,850,-11.949097078412757,-12.0,-12.0
1,2.0,10.0,900,-12.0,-12.0,
1,2.0,10.0,950,-12.0,,
1,2.0,11.0,50,-12.0,-11.897215818173073,-12.0
1,2.0,11.0,100,-12.0,-11.911259130842582,-11.943778282679595
1,2.0,11.0,150,-12.0,-11.941403844198293,-11.959287347548237
1,2.0,11.0,200,-11.948743592595964,-11.989937914513256,-11.84810027058416
1,2.0,11.0,250,-12.0,-12.0,-12.0
1,2.0,11.0,300,-12.0,-12.0,-12.0
1,2.0,11.0,350,-12.0,-12.0,-12.0
1,2.0,11.0,400,-12.0,-12.0,-12.0
1,2.0,11.0,450,-12.0,-12.0,-12.0
1,2.0,11.0,500,-12.0,-12.0,-12.0
1,2.0,11.0,550,-12.0,-12.0,-12.0
1,2.0,11.0,600,-12.0,-11.715417117821271,-12.0
1,2.0,11.0,650,-11.954079499564525,-12.0,-12.0
1,2.0,11.0,700,-12.0,-12.0,-12.0
1,2.0,11.0,750,-12.0,-12.0,-12.0
1,2.0,11.0,800,-12.0,-12.0,-12.0
1,2.0,11.0,850,-12.0,-12.0,-12.0
1,2.0,11.0,900,-12.0,-12.0,
1,2.0,11.0,950,-12.0,,
1,2.0,12.0,50,-12.0,-12.0,-12.0
1,2.0,12.0,100,-11.860871997488202,-11.900833341253907,-11.976443951409692
1,2.0,12.0,150,-11.959158253559712,-11.957629661626664,-11.985623005288499
1,2.0,12.0,200,-11.829463521448679,-12.0,-11.700075459749016
1,2.0,12.0,250,-11.889405370899576,-11.841019463657023,-12.0
1,2.0,12.0,300,-12.0,-12.0,-12.0
1,2.0,12.0,350,-12.0,-12.0,-11.9219086380922
1,2.0,12.0,400,-12.0,-12.0,-12.0
1,2.0,12.0,450,-12.0,-12.0,-12.0
1,2.0,12.0,500,-12.0,-11.71940079912418,-12.0
1,2.0,12.0,550,-12.0,-12.0,-12.0
1,2.0,12.0,600,-12.0,-12.0,-12.0
1,2.0,12.0,650,-11.930863452354595,-12.0,-12.0
1,2.0,12.0,700,-12.0,-12.0,-12.0
1,2.0,12.0,750,-12.0,-12.0,-12.0
1,2.0,12.0,800,-12.0,-12.0,-12.0
1,2.0,12.0,850,-12.0,-12.0,-12.0
1,2.0,12.0,900,-12.0,-12.0,
1,2.0,12.0,950,-12.0,,
1,2.0,13.0,50,-12.0,-12.0,-12.0
1,2.0,13.0,100,-11.919958007847548,-11.795570576379781,-11.959921120739118
1,2.0,13.0,150,-12.0,-11.993748200790288,-11.989495857326286
1,2.0,13.0,200,-12.0,-11.90568068519006,-11.980104144526779
1,2.0,13.0,250,-11.98738990258229,-12.0,-12.0
1,2.0,13.0,300,-11.998976436455377,-12.0,-12.0
1,2.0,13.0,350,-12.0,-12.0,-11.959767034648356
1,2.0,13.0,400,-12.0,-12.0,-12.0
1,2.0,13.0,450,-12.0,-12.0,-12.0
1,2.0,13.0,500,-12.0,-12.0,-11.981142024385983
1,2.0,13.0,550,-12.0,-12.0,-11.945498011879076
1,2.0,13.0,600,-12.0,-12.0,-12.0
1,2.0,13.0,650,-11.871591707628662,-12.0,-12.0
1,2.0,13.0,700,-12.0,-11.961373106979485,-12.0
1,2.0,13.0,750,-12.0,-11.553162502744893,-11.777595393764248
1,2.0,13.0,800,-12.0,-11.798633676565723,-12.0
1,2.0,13.0,850,-11.798443569011418,-12.0,-12.0
1,2.0,13.0,900,-12.0,-12.0,
1,2.0,13.0,950,-12.0,,
1,2.0,14.0,50,-12.0,-12.0,-12.0
1,2.0,14.0,100,-11.970671825245164,-11.897223930616207,-11.926366624104464
1,2.0,14.0,150,-11.9173137682841,-11.998877671551949,-11.901711261311128
1,2.0,14.0,200,-12.0,-12.0,-11.782462010788928
1,2.0,14.0,250,-12.0,-11.915524765070465,-12.0
1,2.0,14.0,300,-12.0,-11.999826220977019,-11.999883033349917
1,2.0,14.0,350,-12.0,-11.999493144516308,-10.640856671234463
1,2.0,14.0,400,-12.0,-12.0,-11.984271655425053
1,2.0,14.0,450,-12.0,-12.0,-11.999954946179228
1,2.0,14.0,500,-12.0,-11.803202363829998,-12.0
1,2.0,14.0,550,-11.904047559006361,-11.571501610635496,-10.79997198488821
1,2.0,14.0,600,-11.17096645947473,-10.409477361333359,-10.085805190392522
1,2.0,14.0,650,-11.954079499564525,-12.0,-12.0
1,2.0,14.0,700,-12.0,-12.0,-12.0
1,2.0,14.0,750,-11.965147119638543,-12.0,-12.0
1,2.0,14.0,800,-12.0,-12.0,-12.0
1,2.0,14.0,850,-11.598098820514958,-12.0,-11.689971378199196
1,2.0,14.0,900,-12.0,-12.0,
1,2.0,14.0,950,-11.453206064670745,,
1,2.0,15.0,50,-12.0,-12.0,-12.0
1,2.0,15.0,100,-11.791514205403441,-11.911259130842582,-11.976443951409692
1,2.0,15.0,150,-12.0,-12.0,-12.0
1,2.0,15.0,200,-12.0,-12.0,-11.988361592463594
1,2.0,15.0,250,-12.0,-12.0,-12.0
1,2.0,15.0,300,-12.0,-11.900384797826337,-12.0
1,2.0,15.0,350,-12.0,-12.0,-12.0
1,2.0,15.0,400,-12.0,-12.0,-12.0
1,2.0,15.0,450,-12.0,-12.0,-12.0
1,2.0,15.0,500,-12.0,-12.0,-12.0
1,2.0,15.0,550,-12.0,-12.0,-12.0
1,2.0,15.0,600,-12.0,-12.0,-11.867386707551303
1,2.0,15.0,650,-11.954079499564525,-12.0,-11.872437302360366
1,2.0,15.0,700,-12.0,-12.0,-12.0
1,2.0,15.0,750,-11.73367639477006,-12.0,-12.0
1,2.0,15.0,800,-12.0,-12.0,-12.0
1,2.0,15.0,850,-12.0,-12.0,-12.0
1,2.0,15.0,900,-12.0,-12.0,
1,2.0,15.0,950,-12.0,,
1,2.0,16.0,50,-12.0,-12.0,-12.0
1,2.0,16.0,100,-11.96713460342285,-11.911259130842582,-11.976443951409692
1,2.0,16.0,150,-11.304776635380557,-11.507598649621388,-11.674978451050798
1,2.0,16.0,200,-11.68470086510772,-11.560327855639983,-11.525971844056622
1,2.0,16.0,250,-11.691228058977039,-11.779162099188841,-12.0
1,2.0,16.0,300,-12.0,-11.904125023782568,-12.0
1,2.0,16.0,350,-11.599748964760636,-11.298107457111946,-11.96284550392044
1,2.0,16.0,400,-12.0,-12.0,-12.0
1,2.0,16.0,450,-12.0,-12.0,-12.0
1,2.0,16.0,500,-11.99955495616066,-12.0,-12.0
1,2.0,16.0,550,-12.0,-12.0,-11.945498011879076
1,2.0,16.0,600,-12.0,-12.0,-12.0
1,2.0,16.0,650,-11.954079499564525,-12.0,-12.0
1,2.0,16.0,700,-11.971453287906185,-12.0,-12.0
1,2.0,16.0,750,-11.672902680770711,-12.0,-12.0
1,2.0,16.0,800,-12.0,-12.0,-12.0
1,2.0,16.0,850,-11.949097078412757,-12.0,-12.0
1,2.0,16.0,900,-12.0,-12.0,
1,2.0,16.0,950,-12.0,,
1,2.0,17.0,50,-12.0,-11.691914390959761,-12.0
1,2.0,17.0,100,-11.941407322266874,-11.849806456337323,-11.926366624104464
1,2.0,17.0,150,-12.0,-12.0,-12.0
1,2.0,17.0,200,-12.0,-11.90543261927979,-11.875723669124216
1,2.0,17.0,250,-11.987299027313393,-12.0,-12.0
1,2.0,17.0,300,-12.0,-12.0,-11.95577310719806
1,2.0,17.0,350,-12.0,-12.0,-11.80583666731921
1,2.0,17.0,400,-12.0,-12.0,-12.0
1,2.0,17.0,450,-12.0,-12.0,-12.0
1,2.0,17.0,500,-12.0,-12.0,-12.0
1,2.0,17.0,550,-12.0,-12.0,-12.0
1,2.0,17.0,600,-12.0,-12.0,-12.0
1,2.0,17.0,650,-11.909056118073327,-12.0,-12.0
1,2.0,17.0,700,-12.0,-12.0,-12.0
1,2.0,17.0,750,-11.965147119638543,-12.0,-12.0
1,2.0,17.0,800,-12.0,-12.0,-12.0
1,2.0,17.0,850,-12.0,-12.0,-12.0
1,2.0,17.0,900,-12.0,-12.0,
1,2.0,17.0,950,-12.0,,
1,2.0,18.0,50,-12.0,-12.0,-12.0
1,2.0,18.0,100,-11.876219119845523,-11.710130379817265,-11.798446870541403
1,2.0,18.0,150,-12.0,-11.941403844198293,-11.989495857326286
1,2.0,18.0,200,-12.0,-11.926756719073751,-11.97353076311995
1,2.0,18.0,250,-12.0,-12.0,-11.944549273865617
1,2.0,18.0,300,-12.0,-11.999589623235595,-12.0
1,2.0,18.0,350,-12.0,-12.0,-12.0
1,2.0,18.0,400,-12.0,-12.0,-12.0
1,2.0,18.0,450,-12.0,-12.0,-12.0
1,2.0,18.0,500,-12.0,-12.0,-12.0
1,2.0,18.0,550,-12.0,-12.0,-12.0
1,2.0,18.0,600,-12.0,-12.0,-12.0
1,2.0,18.0,650,-11.954079499564525,-12.0,-12.0
1,2.0,18.0,700,-12.0,-12.0,-12.0
1,2.0,18.0,750,-12.0,-12.0,-12.0
1,2.0,18.0,800,-12.0,-12.0,-12.0
1,2.0,18.0,850,-12.0,-12.0,-12.0
1,2.0,18.0,900,-12.0,-12.0,
1,2.0,18.0,950,-12.0,,
1,2.0,19.0,50,-12.0,-12.0,-11.875236270253996
1,2.0,19.0,100,-11.96955204897585,-11.849806456337323,-11.943778282679595
1,2.0,19.0,150,-11.934252108753174,-11.416012640634166,-11.723632976813718
1,2.0,19.0,200,-11.952039217189117,-11.92712880818355,-11.747957846879146
1,2.0,19.0,250,-11.98738990258229,-12.0,-12.0
1,2.0,19.0,300,-12.0,-11.890597083386359,-12.0
1,2.0,19.0,350,-12.0,-12.0,-11.959767034648356
1,2.0,19.0,400,-12.0,-12.0,-12.0
1,2.0,19.0,450,-12.0,-12.0,-12.0
1,2.0,19.0,500,-12.0,-12.0,-11.981142024385983
1,2.0,19.0,550,-12.0,-11.997519436581454,-12.0
1,2.0,19.0,600,-12.0,-12.0,-11.3709943182512
1,2.0,19.0,650,-11.871591707628662,-12.0,-12.0
1,2.0,19.0,700,-12.0,-11.961373106979485,-12.0
1,2.0,19.0,750,-12.0,-11.553162502744893,-11.777595393764248
1,2.0,19.0,800,-12.0,-11.798633676565723,-12.0
1,2.0,19.0,850,-11.860586270568776,-12.0,-12.0
1,2.0,19.0,900,-12.0,-12.0,
1,2.0,19.0,950,-12.0,,
1,3.0,0.0,50,-11.979962229506325,-12.0,-11.817344991634616
1,3.0,0.0,100,-11.81804911064049,-11.937674292121889,-11.947133443891095
1,3.0,0.0,150,-11.841514421578754,-11.94891880102201,-11.674257384927726
1,3.0,0.0,200,-11.758331588790767,-11.869424493748031,-11.672489837563125
1,3.0,0.0,250,-11.950596831739261,-11.887776176017265,-12.0
1,3.0,0.0,300,-12.0,-11.979815435438441,-11.912349490920816
1,3.0,0.0,350,-11.999179836903348,-11.803723766277795,-11.99961920999084
1,3.0,0.0,400,-12.0,-12.0,-12.0
1,3.0,0.0,450,-12.0,-12.0,-12.0
1,3.0,0.0,500,-11.983219793227448,-12.0,-12.0
1,3.0,0.0,550,-12.0,-11.857167203545165,-12.0
1,3.0,0.0,600,-12.0,-12.0,-11.865713975215918
1,3.0,0.0,650,-11.969062167754538,-12.0,-12.0
1,3.0,0.0,700,-12.0,-12.0,-12.0
1,3.0,0.0,750,-12.0,-12.0,-12.0
1,3.0,0.0,800,-12.0,-12.0,-12.0
1,3.0,0.0,850,-12.0,-12.0,-12.0
1,3.0,0.0,900,-12.0,-12.0,
1,3.0,0.0,950,-12.0,,
1,3.0,1.0,50,-12.0,-12.0,-12.0
1,3.0,1.0,100,-11.890709083968316,-11.896510290368571,-11.9553417132145
1,3.0,1.0,150,-11.554490977114702,-11.52217301975373,-11.583456872156525
1,3.0,1.0,200,-11.887255466187431,-11.811353898745429,-11.868717062097092
1,3.0,1.0,250,-11.947045048596685,-12.0,-11.908823462871217
1,3.0,1.0,300,-12.0,-12.0,-11.95764400639517
1,3.0,1.0,350,-12.0,-11.803723766277795,-11.977734562978526
1,3.0,1.0,400,-12.0,-12.0,-12.0
1,3.0,1.0,450,-12.0,-12.0,-12.0
1,3.0,1.0,500,-12.0,-12.0,-12.0
1,3.0,1.0,550,-12.0,-12.0,-12.0
1,3.0,1.0,600,-12.0,-12.0,-11.865713975215918
1,3.0,1.0,650,-12.0,-12.0,-12.0
1,3.0,1.0,700,-12.0,-12.0,-12.0
1,3.0,1.0,750,-12.0,-12.0,-12.0
1,3.0,1.0,800,-12.0,-11.666124752756568,-11.963441110188427
1,3.0,1.0,850,-11.93284118589931,-12.0,-12.0
1,3.0,1.0,900,-12.0,-11.852034419480209,
1,3.0,1.0,950,-12.0,,
1,3.0,2.0,50,-12.0,-12.0,-12.0
1,3.0,2.0,100,-11.8181864624391,-11.431360865117387,-11.778373520100885
1,3.0,2.0,150,-11.525566489863566,-11.641919199295849,-11.66372609488894
1,3.0,2.0,200,-11.999299972480237,-11.955875143310106,-11.793495682370331
1,3.0,2.0,250,-11.914490741195358,-12.0,-11.903769812112241
1,3.0,2.0,300,-12.0,-11.991807064731704,-12.0
1,3.0,2.0,350,-12.0,-11.803723766277795,-11.977759640453561
1,3.0,2.0,400,-12.0,-12.0,-12.0
1,3.0,2.0,450,-12.0,-12.0,-12.0
1,3.0,2.0,500,-12.0,-12.0,-12.0
1,3.0,2.0,550,-12.0,-12.0,-11.782741538590779
1,3.0,2.0,600,-11.77414744346039,-11.994887572072056,-11.865713975215918
1,3.0,2.0,650,-12.0,-12.0,-11.98724213498069
1,3.0,2.0,700,-12.0,-11.899881203046478,-12.0
1,3.0,2.0,750,-12.0,-12.0,-12.0
1,3.0,2.0,800,-12.0,-12.0,-12.0
1,3.0,2.0,850,-11.931110117425579,-12.0,-11.920203672795912
1,3.0,2.0,900,-12.0,-11.791735238179726,
1,3.0,2.0,950,-12.0,,
1,3.0,3.0,50,-12.0,-12.0,-11.858839915061363
1,3.0,3.0,100,-11.854923904094825,-11.952899087749293,-11.834780586786737
1,3.0,3.0,150,-11.823401197514219,-12.0,-11.893247232139162
1,3.0,3.0,200,-11.829465475585714,-11.876053093555985,-11.523629617093897
1,3.0,3.0,250,-11.73146001441094,-12.0,-12.0
1,3.0,3.0,300,-12.0,-11.983317431638973,-12.0
1,3.0,3.0,350,-12.0,-11.803723766277795,-12.0
1,3.0,3.0,400,-12.0,-12.0,-12.0
1,3.0,3.0,450,-11.866345023575526,-12.0,-11.982181031845673
1,3.0,3.0,500,-12.0,-11.901541742963962,-11.532826520372286
1,3.0,3.0,550,-10.868806187574563,-11.944302642805285,-11.824541284412726
1,3.0,3.0,600,-11.014359966611048,-11.180786239185464,-11.558980724684107
1,3.0,3.0,650,-11.450870597003384,-12.0,-12.0
1,3.0,3.0,700,-11.999835351926041,-12.0,-12.0
1,3.0,3.0,750,-11.650832465811547,-12.0,-12.0
1,3.0,3.0,800,-11.505566676339258,-12.0,-11.789630460186132
1,3.0,3.0,850,-11.87840852148226,-12.0,-12.0
1,3.0,3.0,900,-12.0,-11.663604506539494,
1,3.0,3.0,950,-11.696264383422639,,
1,3.0,4.0,50,-11.979962229506325,-12.0,-11.962587306487283
1,3.0,4.0,100,-11.985139461779104,-11.95290361715746,-11.9553417132145
1,3.0,4.0,150,-11.976680051438946,-12.0,-11.883307796789895
1,3.0,4.0,200,-12.0,-11.920863049615836,-11.925202197130545
1,3.0,4.0,250,-11.964049914864708,-12.0,-12.0
1,3.0,4.0,300,-12.0,-11.971207456171127,-12.0
1,3.0,4.0,350,-12.0,-11.803723766277795,-11.948213754352972
1,3.0,4.0,400,-12.0,-12.0,-12.0
1,3.0,4.0,450,-12.0,-12.0,-12.0
1,3.0,4.0,500,-11.841552969014007,-11.90481932507464,-11.802609893805126
1,3.0,4.0,550,-12.0,-11.857167203545165,-11.933030625740352
1,3.0,4.0,600,-12.0,-12.0,-11.865713975215918
1,3.0,4.0,650,-12.0,-11.829043992883534,-12.0
1,3.0,4.0,700,-12.0,-12.0,-12.0
1,3.0,4.0,750,-12.0,-12.0,-12.0
1,3.0,4.0,800,-12.0,-12.0,-12.0
1,3.0,4.0,850,-12.0,-12.0,-12.0
1,3.0,4.0,900,-12.0,-12.0,
1,3.0,4.0,950,-12.0,,
1,3.0,5.0,50,-12.0,-11.848180260010636,-11.962587306487283
1,3.0,5.0,100,-11.715224839396774,-11.945255761869719,-11.85111508262916
1,3.0,5.0,150,-11.731000023762103,-12.0,-11.867673501466271
1,3.0,5.0,200,-11.8342007524641,-11.868340297218984,-11.64181266717464
1,3.0,5.0,250,-11.873097946398392,-12.0,-12.0
1,3.0,5.0,300,-12.0,-11.93916858178767,-11.999766066699834
1,3.0,5.0,350,-12.0,-11.803723766277795,-11.99961920999084
1,3.0,5.0,400,-12.0,-12.0,-12.0
1,3.0,5.0,450,-12.0,-12.0,-12.0
1,3.0,5.0,500,-11.714382129952474,-12.0,-11.929871985419815
1,3.0,5.0,550,-12.0,-11.79169947911276,-12.0
1,3.0,5.0,600,-11.86564953750278,-11.74565599785827,-11.659489779616287
1,3.0,5.0,650,-11.44711788942775,-11.490945212993461,-12.0
1,3.0,5.0,700,-11.820393179329885,-12.0,-12.0
