fid,iid,rep,alg_B50,alg_B100,alg_B150,alg_B200,alg_B250,alg_B300,alg_B350,alg_B400,alg_B450,alg_B500,alg_B550,alg_B600,alg_B650,alg_B700,alg_B750,alg_B800,alg_B850,alg_B900,alg_B950,alg_B1000
8,1.0,0.0,Elitist,DE,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,MLSL,BFGS,BFGS,BFGS,DE,Non-elitist,PSO,Elitist,Elitist,BFGS,BFGS,Non-elitist
8,1.0,1.0,BFGS,BFGS,MLSL,DE,Elitist,BFGS,BFGS,PSO,BFGS,Elitist,MLSL,DE,BFGS,MLSL,BFGS,Non-elitist,DE,MLSL,MLSL,Non-elitist
8,1.0,2.0,Elitist,BFGS,BFGS,Non-elitist,MLSL,DE,BFGS,DE,PSO,Non-elitist,Non-elitist,PSO,PSO,PSO,Non-elitist,PSO,DE,DE,DE,Non-elitist
8,1.0,3.0,Non-elitist,MLSL,BFGS,DE,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,MLSL,PSO,DE,PSO,Elitist,BFGS,Elitist,PSO,Non-elitist
8,1.0,4.0,BFGS,BFGS,Elitist,DE,BFGS,MLSL,Elitist,DE,PSO,Non-elitist,Elitist,BFGS,Elitist,Non-elitist,DE,Elitist,Elitist,Elitist,PSO,Non-elitist
8,1.0,5.0,Elitist,BFGS,BFGS,BFGS,Non-elitist,Elitist,DE,DE,Non-elitist,Elitist,PSO,Non-elitist,PSO,BFGS,PSO,Non-elitist,DE,BFGS,PSO,Non-elitist
8,1.0,6.0,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,PSO,MLSL,BFGS,PSO,PSO,MLSL,Elitist,DE,MLSL,MLSL,MLSL,Non-elitist
8,1.0,7.0,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,DE,PSO,MLSL,BFGS,BFGS,MLSL,PSO,PSO,Elitist,BFGS,MLSL,Non-elitist,PSO,Non-elitist
8,1.0,8.0,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Elitist,DE,DE,Elitist,Elitist,Elitist,Non-elitist,PSO,Elitist,DE,Elitist,Elitist,BFGS,BFGS,Non-elitist
8,1.0,9.0,Elitist,BFGS,DE,BFGS,Non-elitist,MLSL,BFGS,BFGS,DE,Non-elitist,DE,PSO,Non-elitist,MLSL,MLSL,Non-elitist,MLSL,BFGS,DE,Non-elitist
8,1.0,10.0,PSO,Non-elitist,Non-elitist,Elitist,BFGS,PSO,BFGS,BFGS,DE,BFGS,MLSL,BFGS,Elitist,Elitist,DE,MLSL,Non-elitist,BFGS,PSO,Non-elitist
8,1.0,11.0,BFGS,Non-elitist,DE,BFGS,Non-elitist,BFGS,BFGS,DE,PSO,BFGS,BFGS,BFGS,PSO,DE,PSO,DE,MLSL,MLSL,PSO,Non-elitist
8,1.0,12.0,BFGS,Non-elitist,Elitist,BFGS,Non-elitist,MLSL,BFGS,Elitist,MLSL,DE,PSO,BFGS,PSO,Elitist,DE,Non-elitist,BFGS,MLSL,BFGS,Non-elitist
8,1.0,13.0,Elitist,BFGS,Non-elitist,Elitist,Non-elitist,BFGS,BFGS,PSO,Elitist,PSO,PSO,Elitist,MLSL,BFGS,PSO,Elitist,MLSL,Elitist,MLSL,Non-elitist
8,1.0,14.0,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,DE,BFGS,MLSL,BFGS,PSO,BFGS,PSO,DE,DE,Elitist,DE,BFGS,BFGS,Non-elitist
8,1.0,15.0,Elitist,BFGS,Non-elitist,PSO,DE,DE,DE,Elitist,PSO,DE,DE,Non-elitist,BFGS,MLSL,BFGS,PSO,Non-elitist,MLSL,MLSL,Non-elitist
8,1.0,16.0,BFGS,BFGS,BFGS,Elitist,BFGS,PSO,BFGS,BFGS,Non-elitist,BFGS,DE,PSO,Elitist,Elitist,DE,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist
8,1.0,17.0,Non-elitist,Elitist,Non-elitist,BFGS,DE,PSO,BFGS,BFGS,Elitist,DE,BFGS,MLSL,DE,BFGS,PSO,Elitist,MLSL,MLSL,Elitist,Non-elitist
8,1.0,18.0,Elitist,MLSL,BFGS,MLSL,DE,PSO,Non-elitist,Non-elitist,PSO,BFGS,PSO,DE,BFGS,Elitist,PSO,PSO,Non-elitist,Non-elitist,Elitist,Non-elitist
8,1.0,19.0,PSO,BFGS,BFGS,BFGS,BFGS,MLSL,DE,BFGS,DE,Elitist,MLSL,BFGS,DE,MLSL,Elitist,Non-elitist,Non-elitist,Elitist,DE,Non-elitist
8,2.0,0.0,DE,Non-elitist,Non-elitist,MLSL,Non-elitist,Elitist,BFGS,BFGS,Elitist,Non-elitist,Elitist,MLSL,BFGS,Elitist,MLSL,BFGS,Elitist,Elitist,MLSL,Non-elitist
8,2.0,1.0,Non-elitist,DE,DE,Elitist,Elitist,Non-elitist,PSO,MLSL,BFGS,BFGS,BFGS,DE,MLSL,MLSL,PSO,BFGS,Non-elitist,BFGS,BFGS,Non-elitist
8,2.0,2.0,BFGS,Elitist,BFGS,BFGS,Non-elitist,BFGS,MLSL,Elitist,BFGS,PSO,Elitist,DE,Elitist,Non-elitist,BFGS,PSO,Non-elitist,PSO,MLSL,Non-elitist
8,2.0,3.0,BFGS,BFGS,PSO,MLSL,BFGS,DE,Non-elitist,BFGS,BFGS,PSO,MLSL,BFGS,Elitist,PSO,MLSL,PSO,Non-elitist,BFGS,Non-elitist,Non-elitist
8,2.0,4.0,Non-elitist,PSO,MLSL,BFGS,Elitist,Elitist,PSO,PSO,DE,Elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Elitist,PSO,DE,Non-elitist
8,2.0,5.0,Non-elitist,Non-elitist,BFGS,Non-elitist,PSO,DE,MLSL,Elitist,Elitist,BFGS,BFGS,Elitist,Non-elitist,BFGS,MLSL,PSO,MLSL,Elitist,MLSL,Non-elitist
8,2.0,6.0,MLSL,PSO,PSO,BFGS,Elitist,BFGS,Non-elitist,Elitist,BFGS,PSO,BFGS,Elitist,MLSL,Elitist,DE,Non-elitist,PSO,MLSL,Elitist,Non-elitist
8,2.0,7.0,MLSL,Non-elitist,BFGS,PSO,Non-elitist,Elitist,MLSL,Elitist,PSO,MLSL,BFGS,PSO,MLSL,Elitist,BFGS,PSO,Elitist,Non-elitist,PSO,Non-elitist
8,2.0,8.0,BFGS,DE,Non-elitist,MLSL,Non-elitist,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,MLSL,Non-elitist,Elitist,BFGS,DE,BFGS,BFGS,Non-elitist,Non-elitist
8,2.0,9.0,BFGS,Elitist,BFGS,BFGS,DE,PSO,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,MLSL,DE,Non-elitist
8,2.0,10.0,Elitist,BFGS,DE,BFGS,BFGS,Elitist,Non-elitist,MLSL,Elitist,MLSL,Elitist,Elitist,BFGS,Non-elitist,BFGS,MLSL,MLSL,BFGS,DE,Non-elitist
8,2.0,11.0,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,PSO,Non-elitist,Non-elitist,DE,DE,MLSL,Non-elitist,Non-elitist,BFGS,BFGS,Elitist,Non-elitist
8,2.0,12.0,Elitist,Non-elitist,BFGS,Non-elitist,BFGS,DE,BFGS,PSO,BFGS,BFGS,Elitist,BFGS,Non-elitist,Non-elitist,MLSL,Elitist,DE,Elitist,PSO,Non-elitist
8,2.0,13.0,Non-elitist,MLSL,MLSL,MLSL,Elitist,MLSL,PSO,DE,BFGS,MLSL,Elitist,DE,Non-elitist,DE,Non-elitist,Non-elitist,Elitist,PSO,Non-elitist,Non-elitist
8,2.0,14.0,Elitist,Elitist,MLSL,BFGS,BFGS,PSO,BFGS,MLSL,PSO,Elitist,BFGS,BFGS,Non-elitist,Non-elitist,PSO,Elitist,Non-elitist,DE,Non-elitist,Non-elitist
8,2.0,15.0,BFGS,BFGS,BFGS,PSO,MLSL,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Elitist,MLSL,Non-elitist,DE,DE,MLSL,MLSL,Elitist,Elitist,Non-elitist
8,2.0,16.0,BFGS,BFGS,PSO,BFGS,MLSL,Elitist,DE,BFGS,DE,BFGS,BFGS,BFGS,BFGS,Non-elitist,MLSL,MLSL,Elitist,BFGS,Elitist,Non-elitist
8,2.0,17.0,BFGS,DE,BFGS,MLSL,BFGS,Non-elitist,PSO,DE,PSO,DE,Elitist,Elitist,Non-elitist,MLSL,MLSL,MLSL,MLSL,PSO,PSO,Non-elitist
8,2.0,18.0,Non-elitist,BFGS,Non-elitist,DE,PSO,BFGS,Non-elitist,Non-elitist,MLSL,Elitist,Elitist,PSO,Non-elitist,DE,DE,DE,PSO,Elitist,DE,Non-elitist
8,2.0,19.0,BFGS,DE,PSO,Non-elitist,DE,MLSL,PSO,BFGS,DE,DE,BFGS,DE,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,MLSL,DE,Non-elitist
8,3.0,0.0,Elitist,Elitist,Elitist,Non-elitist,MLSL,BFGS,Elitist,BFGS,BFGS,Non-elitist,Elitist,BFGS,MLSL,Elitist,MLSL,PSO,Non-elitist,DE,PSO,Non-elitist
8,3.0,1.0,BFGS,Non-elitist,DE,DE,MLSL,BFGS,DE,PSO,Elitist,PSO,PSO,Non-elitist,DE,BFGS,Elitist,BFGS,PSO,MLSL,BFGS,Non-elitist
8,3.0,2.0,Elitist,Non-elitist,Non-elitist,DE,BFGS,BFGS,PSO,DE,BFGS,PSO,DE,BFGS,PSO,Elitist,MLSL,PSO,DE,DE,BFGS,Non-elitist
8,3.0,3.0,Elitist,PSO,Non-elitist,MLSL,Non-elitist,Elitist,Elitist,BFGS,BFGS,BFGS,DE,Non-elitist,BFGS,Elitist,Elitist,MLSL,DE,Elitist,Elitist,Non-elitist
8,3.0,4.0,BFGS,BFGS,BFGS,Elitist,Non-elitist,BFGS,Non-elitist,BFGS,Non-elitist,PSO,BFGS,Elitist,DE,Non-elitist,PSO,MLSL,MLSL,MLSL,BFGS,Non-elitist
8,3.0,5.0,Non-elitist,BFGS,Elitist,PSO,Elitist,BFGS,DE,Elitist,Non-elitist,DE,MLSL,PSO,PSO,MLSL,DE,PSO,BFGS,DE,DE,Non-elitist
8,3.0,6.0,BFGS,BFGS,MLSL,Elitist,DE,MLSL,MLSL,BFGS,BFGS,BFGS,Elitist,DE,MLSL,PSO,PSO,BFGS,Non-elitist,BFGS,BFGS,Non-elitist
8,3.0,7.0,Non-elitist,Elitist,Non-elitist,Elitist,Non-elitist,BFGS,MLSL,Elitist,MLSL,MLSL,BFGS,MLSL,Elitist,Elitist,Elitist,MLSL,DE,Non-elitist,BFGS,Non-elitist
8,3.0,8.0,Elitist,Elitist,Elitist,DE,DE,PSO,MLSL,BFGS,PSO,BFGS,Elitist,PSO,Non-elitist,MLSL,MLSL,DE,MLSL,MLSL,BFGS,Non-elitist
8,3.0,9.0,Elitist,Non-elitist,Elitist,BFGS,Non-elitist,MLSL,Elitist,BFGS,BFGS,BFGS,MLSL,BFGS,PSO,BFGS,BFGS,BFGS,Non-elitist,Elitist,BFGS,Non-elitist
8,3.0,10.0,Non-elitist,DE,Elitist,Elitist,MLSL,Elitist,Elitist,Non-elitist,MLSL,PSO,BFGS,DE,DE,Elitist,PSO,Non-elitist,MLSL,BFGS,MLSL,Non-elitist
8,3.0,11.0,BFGS,BFGS,BFGS,Non-elitist,MLSL,Non-elitist,DE,BFGS,DE,Non-elitist,Elitist,Non-elitist,BFGS,DE,PSO,Non-elitist,Non-elitist,Elitist,DE,Non-elitist
8,3.0,12.0,BFGS,Non-elitist,Elitist,BFGS,BFGS,BFGS,DE,BFGS,Elitist,PSO,Elitist,Elitist,PSO,Elitist,PSO,MLSL,PSO,MLSL,Elitist,Non-elitist
8,3.0,13.0,BFGS,Elitist,BFGS,DE,PSO,BFGS,Elitist,BFGS,BFGS,BFGS,Non-elitist,DE,PSO,MLSL,Non-elitist,Elitist,BFGS,Elitist,BFGS,Non-elitist
8,3.0,14.0,BFGS,Non-elitist,Non-elitist,Elitist,Elitist,DE,DE,PSO,DE,DE,BFGS,PSO,Elitist,Non-elitist,Elitist,BFGS,BFGS,BFGS,PSO,Non-elitist
8,3.0,15.0,PSO,DE,Elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,BFGS,MLSL,DE,Elitist,BFGS,Elitist,PSO,Elitist,Non-elitist,BFGS,MLSL,Non-elitist
8,3.0,16.0,Non-elitist,BFGS,Non-elitist,Non-elitist,DE,MLSL,Non-elitist,BFGS,DE,PSO,PSO,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,PSO,MLSL,DE,Non-elitist
8,3.0,17.0,Elitist,Non-elitist,Non-elitist,MLSL,Elitist,MLSL,Elitist,MLSL,Elitist,MLSL,BFGS,MLSL,Non-elitist,BFGS,MLSL,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist
8,3.0,18.0,Elitist,Elitist,PSO,BFGS,Elitist,BFGS,Elitist,DE,Elitist,PSO,Elitist,BFGS,BFGS,Non-elitist,PSO,PSO,BFGS,Elitist,DE,Non-elitist
8,3.0,19.0,DE,Elitist,BFGS,PSO,Elitist,MLSL,BFGS,MLSL,Non-elitist,Non-elitist,MLSL,BFGS,MLSL,Non-elitist,Non-elitist,DE,MLSL,Elitist,BFGS,Non-elitist
8,4.0,0.0,Elitist,BFGS,PSO,DE,MLSL,DE,BFGS,DE,PSO,PSO,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,MLSL,DE,Non-elitist
8,4.0,1.0,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,MLSL,MLSL,PSO,PSO,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,BFGS,MLSL,PSO,Non-elitist,PSO,Non-elitist
8,4.0,2.0,BFGS,Elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Elitist,Non-elitist,Elitist,MLSL,Elitist,BFGS,DE,Elitist,DE,BFGS,Non-elitist,Elitist,DE,Non-elitist
8,4.0,3.0,BFGS,Non-elitist,Non-elitist,BFGS,Non-elitist,PSO,BFGS,Elitist,Elitist,BFGS,PSO,Non-elitist,MLSL,Elitist,BFGS,MLSL,Elitist,DE,DE,Non-elitist
8,4.0,4.0,BFGS,Non-elitist,BFGS,MLSL,BFGS,Elitist,BFGS,Elitist,Elitist,PSO,BFGS,Non-elitist,PSO,BFGS,DE,Non-elitist,BFGS,Elitist,Non-elitist,Non-elitist
8,4.0,5.0,PSO,Non-elitist,BFGS,MLSL,DE,PSO,DE,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,DE,MLSL,BFGS,Elitist,BFGS,BFGS,BFGS,Non-elitist
8,4.0,6.0,Non-elitist,BFGS,MLSL,Non-elitist,BFGS,BFGS,BFGS,DE,Non-elitist,PSO,Elitist,Non-elitist,PSO,Elitist,MLSL,MLSL,DE,Elitist,Non-elitist,Non-elitist
8,4.0,7.0,BFGS,DE,PSO,Elitist,DE,Elitist,PSO,PSO,Non-elitist,Elitist,Non-elitist,MLSL,Elitist,MLSL,DE,DE,MLSL,PSO,Elitist,Non-elitist
8,4.0,8.0,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,DE,BFGS,PSO,MLSL,PSO,DE,Non-elitist,BFGS,Non-elitist,MLSL,Elitist,DE,BFGS,DE,Non-elitist
8,4.0,9.0,Elitist,Elitist,PSO,DE,BFGS,DE,Non-elitist,PSO,DE,DE,BFGS,PSO,PSO,DE,BFGS,BFGS,Non-elitist,BFGS,BFGS,Non-elitist
8,4.0,10.0,BFGS,Non-elitist,Elitist,BFGS,BFGS,PSO,Non-elitist,BFGS,BFGS,DE,MLSL,MLSL,PSO,DE,BFGS,Non-elitist,Non-elitist,Non-elitist,DE,Non-elitist
8,4.0,11.0,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,MLSL,Elitist,BFGS,BFGS,Elitist,PSO,DE,BFGS,Elitist,BFGS,PSO,Elitist,Non-elitist,MLSL,Non-elitist
8,4.0,12.0,Non-elitist,BFGS,BFGS,PSO,PSO,Elitist,DE,DE,BFGS,MLSL,BFGS,MLSL,Non-elitist,BFGS,DE,DE,BFGS,DE,BFGS,Non-elitist
8,4.0,13.0,Elitist,Elitist,Non-elitist,BFGS,MLSL,BFGS,BFGS,BFGS,BFGS,Non-elitist,Elitist,DE,BFGS,BFGS,BFGS,DE,MLSL,MLSL,MLSL,Non-elitist
8,4.0,14.0,Elitist,BFGS,DE,MLSL,BFGS,Elitist,Elitist,BFGS,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,MLSL,MLSL,Elitist,Non-elitist,Non-elitist
8,4.0,15.0,BFGS,Non-elitist,BFGS,BFGS,DE,BFGS,BFGS,PSO,Elitist,BFGS,BFGS,Non-elitist,Elitist,BFGS,PSO,DE,MLSL,Elitist,Elitist,Non-elitist
8,4.0,16.0,BFGS,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist,BFGS,DE,BFGS,Elitist,PSO,BFGS,DE,BFGS,PSO,Non-elitist,Elitist,BFGS,BFGS,Non-elitist
8,4.0,17.0,BFGS,Non-elitist,Non-elitist,BFGS,DE,DE,MLSL,BFGS,BFGS,MLSL,Non-elitist,BFGS,PSO,DE,MLSL,MLSL,Elitist,Elitist,Non-elitist,Non-elitist
8,4.0,18.0,Elitist,BFGS,PSO,Non-elitist,DE,Elitist,Elitist,MLSL,Elitist,Elitist,Elitist,BFGS,MLSL,Elitist,Elitist,DE,PSO,Non-elitist,Elitist,Non-elitist
8,4.0,19.0,Elitist,Elitist,Non-elitist,BFGS,DE,DE,Non-elitist,BFGS,DE,Elitist,Non-elitist,Elitist,Elitist,DE,BFGS,Elitist,Non-elitist,PSO,BFGS,Non-elitist
8,5.0,0.0,Elitist,Elitist,BFGS,Elitist,PSO,BFGS,BFGS,BFGS,Non-elitist,DE,BFGS,PSO,Elitist,Elitist,PSO,Non-elitist,Elitist,Elitist,DE,Non-elitist
8,5.0,1.0,Elitist,Elitist,BFGS,DE,Elitist,PSO,DE,Elitist,DE,Non-elitist,Elitist,DE,PSO,MLSL,MLSL,BFGS,BFGS,Elitist,Elitist,Non-elitist
8,5.0,2.0,DE,BFGS,Elitist,DE,DE,BFGS,BFGS,BFGS,MLSL,Non-elitist,DE,Elitist,BFGS,Elitist,MLSL,Non-elitist,Non-elitist,BFGS,DE,Non-elitist
8,5.0,3.0,Elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist,DE,Non-elitist,BFGS,BFGS,Non-elitist,Elitist,Elitist,DE,DE,Non-elitist,Non-elitist
8,5.0,4.0,Non-elitist,Elitist,DE,MLSL,MLSL,Non-elitist,Elitist,Elitist,MLSL,Non-elitist,MLSL,BFGS,Elitist,Non-elitist,PSO,Elitist,MLSL,Non-elitist,MLSL,Non-elitist
8,5.0,5.0,Non-elitist,BFGS,Non-elitist,BFGS,DE,BFGS,BFGS,DE,BFGS,PSO,PSO,DE,PSO,Elitist,Non-elitist,Non-elitist,Non-elitist,DE,Non-elitist,Non-elitist
8,5.0,6.0,Elitist,BFGS,BFGS,Elitist,BFGS,DE,Elitist,BFGS,MLSL,Non-elitist,BFGS,DE,Elitist,Non-elitist,Elitist,BFGS,Non-elitist,BFGS,DE,Non-elitist
8,5.0,7.0,Non-elitist,PSO,BFGS,Non-elitist,BFGS,BFGS,BFGS,DE,BFGS,Non-elitist,BFGS,BFGS,PSO,BFGS,BFGS,Non-elitist,DE,Non-elitist,PSO,Non-elitist
8,5.0,8.0,Elitist,Non-elitist,DE,DE,BFGS,PSO,Elitist,Non-elitist,Non-elitist,MLSL,Elitist,BFGS,Non-elitist,PSO,Elitist,MLSL,BFGS,MLSL,Non-elitist,Non-elitist
8,5.0,9.0,Elitist,Non-elitist,DE,PSO,BFGS,BFGS,BFGS,PSO,Elitist,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,Elitist,Non-elitist,BFGS,Non-elitist,BFGS,Non-elitist
8,5.0,10.0,BFGS,Elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,BFGS,DE,Elitist,BFGS,Elitist,BFGS,BFGS,BFGS,PSO,Elitist,Non-elitist
8,5.0,11.0,BFGS,DE,BFGS,Elitist,BFGS,BFGS,Non-elitist,Elitist,Elitist,BFGS,MLSL,DE,Non-elitist,DE,BFGS,Elitist,PSO,MLSL,MLSL,Non-elitist
8,5.0,12.0,Elitist,Non-elitist,Elitist,BFGS,BFGS,MLSL,Non-elitist,BFGS,BFGS,BFGS,PSO,DE,BFGS,BFGS,DE,Elitist,BFGS,PSO,PSO,Non-elitist
8,5.0,13.0,BFGS,Elitist,MLSL,Elitist,Elitist,Elitist,BFGS,Elitist,Elitist,Non-elitist,MLSL,Elitist,DE,BFGS,Non-elitist,DE,PSO,MLSL,BFGS,Non-elitist
8,5.0,14.0,Non-elitist,Non-elitist,Elitist,Non-elitist,BFGS,MLSL,BFGS,BFGS,MLSL,BFGS,BFGS,DE,DE,BFGS,DE,MLSL,PSO,Elitist,DE,Non-elitist
8,5.0,15.0,BFGS,Elitist,Non-elitist,Non-elitist,BFGS,MLSL,Non-elitist,Non-elitist,MLSL,BFGS,Non-elitist,Non-elitist,MLSL,DE,MLSL,MLSL,Non-elitist,DE,BFGS,Non-elitist
8,5.0,16.0,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,Elitist,BFGS,DE,Non-elitist,Non-elitist,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,Non-elitist
8,5.0,17.0,Non-elitist,Elitist,DE,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,Elitist,Non-elitist,BFGS,Elitist,PSO,Non-elitist,Elitist,Non-elitist,MLSL,MLSL,DE,Non-elitist
8,5.0,18.0,Non-elitist,Elitist,Non-elitist,Non-elitist,DE,BFGS,Elitist,Elitist,Elitist,PSO,PSO,BFGS,PSO,Elitist,MLSL,Non-elitist,MLSL,Elitist,BFGS,Non-elitist
8,5.0,19.0,Non-elitist,PSO,Elitist,Non-elitist,PSO,MLSL,PSO,Elitist,MLSL,Elitist,Elitist,DE,MLSL,DE,Non-elitist,Non-elitist,DE,MLSL,PSO,Non-elitist
9,1.0,0.0,BFGS,BFGS,BFGS,DE,DE,BFGS,BFGS,Elitist,MLSL,BFGS,BFGS,BFGS,BFGS,Elitist,PSO,BFGS,BFGS,Elitist,PSO,Non-elitist
9,1.0,1.0,BFGS,BFGS,DE,BFGS,BFGS,BFGS,BFGS,DE,BFGS,MLSL,PSO,DE,MLSL,PSO,PSO,PSO,DE,Non-elitist,MLSL,Non-elitist
9,1.0,2.0,Elitist,Elitist,BFGS,Non-elitist,BFGS,PSO,BFGS,BFGS,Elitist,BFGS,PSO,BFGS,BFGS,MLSL,BFGS,DE,DE,BFGS,Non-elitist,Non-elitist
9,1.0,3.0,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,MLSL,Non-elitist,MLSL,Elitist,MLSL,DE,BFGS,Elitist,Non-elitist
9,1.0,4.0,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,MLSL,BFGS,BFGS,Non-elitist,DE,MLSL,BFGS,MLSL,Elitist,Elitist,Non-elitist
9,1.0,5.0,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,Non-elitist,BFGS,Non-elitist,BFGS,DE,Elitist,PSO,Non-elitist,BFGS,BFGS,Non-elitist,MLSL,Non-elitist
9,1.0,6.0,Elitist,Non-elitist,BFGS,MLSL,Non-elitist,Elitist,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,MLSL,PSO,MLSL,Non-elitist,PSO,Non-elitist,BFGS,Non-elitist
9,1.0,7.0,Non-elitist,Non-elitist,Non-elitist,Elitist,DE,Elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,MLSL,BFGS,BFGS,MLSL,Elitist,BFGS,BFGS,Non-elitist,Non-elitist
9,1.0,8.0,BFGS,Non-elitist,DE,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,DE,BFGS,PSO,MLSL,Elitist,DE,Non-elitist
9,1.0,9.0,Non-elitist,BFGS,BFGS,DE,Elitist,MLSL,MLSL,DE,MLSL,PSO,PSO,Non-elitist,Non-elitist,Elitist,PSO,DE,MLSL,Non-elitist,Non-elitist,Non-elitist
9,1.0,10.0,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,Non-elitist,BFGS,BFGS,BFGS,Elitist,BFGS,MLSL,Elitist,BFGS,Non-elitist
9,1.0,11.0,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,DE,BFGS,MLSL,BFGS,BFGS,BFGS,Elitist,BFGS,Elitist,MLSL,Non-elitist
9,1.0,12.0,Elitist,BFGS,DE,BFGS,BFGS,Elitist,BFGS,DE,PSO,Non-elitist,Non-elitist,PSO,MLSL,DE,BFGS,BFGS,Elitist,Non-elitist,MLSL,Non-elitist
9,1.0,13.0,BFGS,BFGS,Non-elitist,MLSL,Elitist,Non-elitist,BFGS,DE,BFGS,Non-elitist,BFGS,Non-elitist,BFGS,Non-elitist,PSO,Elitist,PSO,Elitist,PSO,Non-elitist
9,1.0,14.0,Elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,Elitist,MLSL,DE,Elitist,BFGS,PSO,BFGS,MLSL,BFGS,BFGS,BFGS,Elitist,PSO,Non-elitist
9,1.0,15.0,BFGS,Non-elitist,Elitist,BFGS,DE,BFGS,BFGS,BFGS,BFGS,BFGS,DE,BFGS,Non-elitist,DE,MLSL,MLSL,DE,Elitist,Elitist,Non-elitist
9,1.0,16.0,BFGS,MLSL,MLSL,BFGS,DE,DE,BFGS,BFGS,Non-elitist,BFGS,DE,Elitist,Elitist,DE,PSO,MLSL,DE,BFGS,Elitist,Non-elitist
9,1.0,17.0,BFGS,Non-elitist,BFGS,BFGS,PSO,DE,BFGS,DE,Elitist,BFGS,Elitist,Non-elitist,Elitist,BFGS,Non-elitist,BFGS,MLSL,DE,Elitist,Non-elitist
9,1.0,18.0,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,PSO,Elitist,BFGS,MLSL,MLSL,MLSL,BFGS,DE,DE,Non-elitist
9,1.0,19.0,Elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,Elitist,PSO,Non-elitist,Elitist,BFGS,Elitist,Non-elitist,Non-elitist
9,2.0,0.0,BFGS,Non-elitist,Elitist,Non-elitist,Elitist,Elitist,PSO,BFGS,Non-elitist,MLSL,BFGS,PSO,Elitist,Non-elitist,Non-elitist,DE,PSO,Non-elitist,Non-elitist,Non-elitist
9,2.0,1.0,Elitist,Non-elitist,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,DE,Elitist,BFGS,DE,Non-elitist,BFGS,Non-elitist,MLSL,BFGS,DE,Non-elitist,Non-elitist
9,2.0,2.0,BFGS,BFGS,BFGS,BFGS,BFGS,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,BFGS,BFGS,Elitist,MLSL,PSO,Non-elitist
9,2.0,3.0,BFGS,DE,BFGS,BFGS,BFGS,BFGS,BFGS,DE,BFGS,BFGS,BFGS,Non-elitist,Elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,PSO,Non-elitist
