fid,iid,rep,algorithm,budget,precision
14,4,3,Elitist,800,412.9113318961501
14,4,3,MLSL,800,412.9178967495001
14,4,3,Non-elitist,800,412.9118485924501
14,4,3,PSO,800,412.9178967495001
14,4,3,BFGS,850,412.9130795290501
14,4,3,DE,850,412.9139731865001
14,4,3,Elitist,850,412.9118064495001
14,4,3,MLSL,850,412.9139731865001
14,4,3,Non-elitist,850,412.9118485924501
14,4,3,PSO,850,412.9139731865001
14,4,3,BFGS,900,412.9118570460001
14,4,3,DE,900,412.91193061435007
14,4,3,Elitist,900,412.9118593403001
14,4,3,MLSL,900,412.91193061435007
14,4,3,Non-elitist,900,412.9118485924501
14,4,3,PSO,900,412.91193061435007
14,4,3,BFGS,950,412.9118887182501
14,4,3,DE,950,412.9118956663001
14,4,3,Elitist,950,412.9118420834501
14,4,3,MLSL,950,412.9118956663001
14,4,3,Non-elitist,950,412.9118485924501
14,4,3,PSO,950,412.9118956663001
14,4,3,BFGS,1000,412.9118485924501
14,4,3,DE,1000,412.9118485924501
14,4,3,Elitist,1000,412.9118485924501
14,4,3,MLSL,1000,412.9118485924501
14,4,3,Non-elitist,1000,412.9118485924501
14,4,3,PSO,1000,412.9118485924501
14,4,4,BFGS,50,258.10362752485
14,4,4,DE,50,386.56153605345
14,4,4,Elitist,50,273.8195008613
14,4,4,MLSL,50,736.5981332326498
14,4,4,Non-elitist,50,297.9776458208999
14,4,4,PSO,50,391.5453481909
14,4,4,BFGS,100,287.9102054076999
14,4,4,DE,100,299.553410341
14,4,4,Elitist,100,294.0221085073499
14,4,4,MLSL,100,368.6095630266999
14,4,4,Non-elitist,100,297.9776458208999
14,4,4,PSO,100,316.37076647694994
14,4,4,BFGS,150,293.25708462874985
14,4,4,DE,150,298.3988999226499
14,4,4,Elitist,150,294.5081702746999
14,4,4,MLSL,150,339.3423280493499
14,4,4,Non-elitist,150,297.9776458208999
14,4,4,PSO,150,306.46197986634985
14,4,4,BFGS,200,295.7714003929999
14,4,4,DE,200,297.4208651531999
14,4,4,Elitist,200,297.0827226681999
14,4,4,MLSL,200,319.4631633283498
14,4,4,Non-elitist,200,297.9776458208999
14,4,4,PSO,200,305.00596307454987
14,4,4,BFGS,250,297.1491240178999
14,4,4,DE,250,299.2255301078999
14,4,4,Elitist,250,297.46494751839987
14,4,4,MLSL,250,305.2819879903499
14,4,4,Non-elitist,250,297.9776458208999
14,4,4,PSO,250,303.4949583366499
14,4,4,BFGS,300,297.52925877384985
14,4,4,DE,300,298.0755391935999
14,4,4,Elitist,300,297.9873713065499
14,4,4,MLSL,300,302.6338557566499
14,4,4,Non-elitist,300,297.9776458208999
14,4,4,PSO,300,301.36638602624987
14,4,4,BFGS,350,297.81104650909987
14,4,4,DE,350,298.6864825833999
14,4,4,Elitist,350,298.0544250233499
14,4,4,MLSL,350,300.6394214740999
14,4,4,Non-elitist,350,297.9776458208999
14,4,4,PSO,350,300.3918553472499
14,4,4,BFGS,400,297.92601465539985
14,4,4,DE,400,298.2820578832499
14,4,4,Elitist,400,298.01245844674986
14,4,4,MLSL,400,299.48951613539987
14,4,4,Non-elitist,400,297.9776458208999
14,4,4,PSO,400,299.3730339034999
14,4,4,BFGS,450,297.92805841509994
14,4,4,DE,450,298.06411989349994
14,4,4,Elitist,450,298.0024133948499
14,4,4,MLSL,450,298.2318712310499
14,4,4,Non-elitist,450,297.9776458208999
14,4,4,PSO,450,298.23330075689995
14,4,4,BFGS,500,297.9595842727499
14,4,4,DE,500,298.0594255147999
14,4,4,Elitist,500,297.9940325457499
14,4,4,MLSL,500,298.1745728169999
14,4,4,Non-elitist,500,297.9776458208999
14,4,4,PSO,500,298.14736001549994
14,4,4,BFGS,550,297.9674076801999
14,4,4,DE,550,298.0193615248499
14,4,4,Elitist,550,297.97292362699994
14,4,4,MLSL,550,298.0567362535499
14,4,4,Non-elitist,550,297.9776458208999
14,4,4,PSO,550,298.0600783852999
14,4,4,BFGS,600,297.9700695071999
14,4,4,DE,600,298.0072534869999
14,4,4,Elitist,600,297.9743598162999
14,4,4,MLSL,600,298.0327392059999
14,4,4,Non-elitist,600,297.9776458208999
14,4,4,PSO,600,298.03295063979994
14,4,4,BFGS,650,297.9791817353499
14,4,4,DE,650,298.0018945225999
14,4,4,Elitist,650,297.9795105039999
14,4,4,MLSL,650,298.0162558756999
14,4,4,Non-elitist,650,297.9776458208999
14,4,4,PSO,650,298.0163305383499
14,4,4,BFGS,700,297.97772010524994
14,4,4,DE,700,297.9893539319999
14,4,4,Elitist,700,297.9791266780499
14,4,4,MLSL,700,297.9893539319999
14,4,4,Non-elitist,700,297.9776458208999
14,4,4,PSO,700,297.9893539319999
14,4,4,BFGS,750,297.98128671264993
14,4,4,DE,750,297.9893539319999
14,4,4,Elitist,750,297.9774972319999
14,4,4,MLSL,750,297.9893539319999
14,4,4,Non-elitist,750,297.9776458208999
14,4,4,PSO,750,297.9893539319999
14,4,4,BFGS,800,297.9786603885999
14,4,4,DE,800,297.98111440414993
14,4,4,Elitist,800,297.9780870981999
14,4,4,MLSL,800,297.98111440414993
14,4,4,Non-elitist,800,297.9776458208999
14,4,4,PSO,800,297.98111440414993
14,4,4,BFGS,850,297.9779351032999
14,4,4,DE,850,297.9784074308499
14,4,4,Elitist,850,297.9776510907999
14,4,4,MLSL,850,297.9784074308499
14,4,4,Non-elitist,850,297.9776458208999
14,4,4,PSO,850,297.9784074308499
14,4,4,BFGS,900,297.97768029979994
14,4,4,DE,900,297.9776899071499
14,4,4,Elitist,900,297.9776793404499
14,4,4,MLSL,900,297.9776899071499
14,4,4,Non-elitist,900,297.9776458208999
14,4,4,PSO,900,297.9776899071499
14,4,4,BFGS,950,297.9776440600499
14,4,4,DE,950,297.9776471466999
14,4,4,Elitist,950,297.9776410530499
14,4,4,MLSL,950,297.9776471466999
14,4,4,Non-elitist,950,297.9776458208999
14,4,4,PSO,950,297.9776471466999
14,4,4,BFGS,1000,297.9776458208999
14,4,4,DE,1000,297.9776458208999
14,4,4,Elitist,1000,297.9776458208999
14,4,4,MLSL,1000,297.9776458208999
14,4,4,Non-elitist,1000,297.9776458208999
14,4,4,PSO,1000,297.9776458208999
14,4,5,BFGS,50,368.0576862205999
14,4,5,DE,50,763.6546200701999
14,4,5,Elitist,50,400.4997645726
14,4,5,MLSL,50,1489.3866798965996
14,4,5,Non-elitist,50,388.9374553055998
14,4,5,PSO,50,622.42792591355
14,4,5,BFGS,100,356.94179110194983
14,4,5,DE,100,384.63757791755
14,4,5,Elitist,100,381.3437012321998
14,4,5,MLSL,100,562.0256415569497
14,4,5,Non-elitist,100,388.9374553055998
14,4,5,PSO,100,385.4394557252999
14,4,5,BFGS,150,375.9722814338998
14,4,5,DE,150,414.51708930994977
14,4,5,Elitist,150,384.3231273207998
14,4,5,MLSL,150,513.1124556631497
14,4,5,Non-elitist,150,388.9374553055998
14,4,5,PSO,150,418.9930100868498
14,4,5,BFGS,200,384.8933828558998
14,4,5,DE,200,387.81551239899983
14,4,5,Elitist,200,390.1378863850999
14,4,5,MLSL,200,433.6535488104998
14,4,5,Non-elitist,200,388.9374553055998
14,4,5,PSO,200,396.7272509461498
14,4,5,BFGS,250,388.4592315670498
14,4,5,DE,250,390.74830483524977
14,4,5,Elitist,250,388.9853312076498
14,4,5,MLSL,250,401.13476177049984
14,4,5,Non-elitist,250,388.9374553055998
14,4,5,PSO,250,396.3167819611998
14,4,5,BFGS,300,388.6592349208998
14,4,5,DE,300,389.0396965053998
14,4,5,Elitist,300,388.8483015433998
14,4,5,MLSL,300,390.0677906847998
14,4,5,Non-elitist,300,388.9374553055998
14,4,5,PSO,300,390.0053733125998
14,4,5,BFGS,350,388.77767447059983
14,4,5,DE,350,389.1506415873498
14,4,5,Elitist,350,389.2692886559998
14,4,5,MLSL,350,390.0677906847998
14,4,5,Non-elitist,350,388.9374553055998
14,4,5,PSO,350,389.9694829828498
14,4,5,BFGS,400,388.79170883039984
14,4,5,DE,400,389.0855619834998
14,4,5,Elitist,400,388.95653974259983
14,4,5,MLSL,400,389.52584859739983
14,4,5,Non-elitist,400,388.9374553055998
14,4,5,PSO,400,389.4649296178998
14,4,5,BFGS,450,388.8490269049999
14,4,5,DE,450,389.0239184648498
14,4,5,Elitist,450,388.9598216846998
14,4,5,MLSL,450,389.2270939348998
14,4,5,Non-elitist,450,388.9374553055998
14,4,5,PSO,450,389.2270939348998
14,4,5,BFGS,500,388.88287156649983
14,4,5,DE,500,389.0053188247998
14,4,5,Elitist,500,388.96652181149983
14,4,5,MLSL,500,389.1877953570498
14,4,5,Non-elitist,500,388.9374553055998
14,4,5,PSO,500,389.1877953570498
14,4,5,BFGS,550,388.9160524007498
14,4,5,DE,550,389.07668370824985
14,4,5,Elitist,550,388.9199843661498
14,4,5,MLSL,550,389.1877953570498
14,4,5,Non-elitist,550,388.9374553055998
14,4,5,PSO,550,389.1877953570498
14,4,5,BFGS,600,388.94361905904987
14,4,5,DE,600,388.9857057851999
14,4,5,Elitist,600,388.9463707829498
14,4,5,MLSL,600,389.0349522852998
14,4,5,Non-elitist,600,388.9374553055998
14,4,5,PSO,600,389.0368027651999
14,4,5,BFGS,650,388.94339552149984
14,4,5,DE,650,388.97785771739984
14,4,5,Elitist,650,388.93735294174985
14,4,5,MLSL,650,388.9997225354998
14,4,5,Non-elitist,650,388.9374553055998
14,4,5,PSO,650,389.0051934717998
14,4,5,BFGS,700,388.9375483307998
14,4,5,DE,700,388.95508568754985
14,4,5,Elitist,700,388.93670088724986
14,4,5,MLSL,700,388.9549778710498
14,4,5,Non-elitist,700,388.9374553055998
14,4,5,PSO,700,388.95508568754985
14,4,5,BFGS,750,388.9360348736498
14,4,5,DE,750,388.94629839314985
14,4,5,Elitist,750,388.9402873005498
14,4,5,MLSL,750,388.9466547483498
14,4,5,Non-elitist,750,388.9374553055998
14,4,5,PSO,750,388.9466547483498
14,4,5,BFGS,800,388.9391083792498
14,4,5,DE,800,388.94647569219984
14,4,5,Elitist,800,388.9368108415998
14,4,5,MLSL,800,388.94647569219984
14,4,5,Non-elitist,800,388.9374553055998
14,4,5,PSO,800,388.94647569219984
14,4,5,BFGS,850,388.94060265699983
14,4,5,DE,850,388.94208440504985
14,4,5,Elitist,850,388.9390835703998
14,4,5,MLSL,850,388.94208440504985
14,4,5,Non-elitist,850,388.9374553055998
14,4,5,PSO,850,388.94208440504985
14,4,5,BFGS,900,388.9389672306498
14,4,5,DE,900,388.9393875020999
14,4,5,Elitist,900,388.93855545099984
14,4,5,MLSL,900,388.9393875020999
14,4,5,Non-elitist,900,388.9374553055998
14,4,5,PSO,900,388.9393875020999
14,4,5,BFGS,950,388.9374515285999
14,4,5,DE,950,388.9374553055998
14,4,5,Elitist,950,388.9374553055998
14,4,5,MLSL,950,388.9374553055998
14,4,5,Non-elitist,950,388.9374553055998
14,4,5,PSO,950,388.9374553055998
14,4,5,BFGS,1000,388.9374553055998
14,4,5,DE,1000,388.9374553055998
14,4,5,Elitist,1000,388.9374553055998
14,4,5,MLSL,1000,388.9374553055998
14,4,5,Non-elitist,1000,388.9374553055998
14,4,5,PSO,1000,388.9374553055998
14,4,6,BFGS,50,392.2634725111501
14,4,6,DE,50,560.3528951766
14,4,6,Elitist,50,427.0863370459
14,4,6,MLSL,50,861.4258545429999
14,4,6,Non-elitist,50,443.2798382572
14,4,6,PSO,50,536.95259745045
14,4,6,BFGS,100,428.03929090815
14,4,6,DE,100,480.43198209355006
14,4,6,Elitist,100,436.6281383345001
14,4,6,MLSL,100,642.5147415809
14,4,6,Non-elitist,100,443.2798382572
14,4,6,PSO,100,502.8663933377501
14,4,6,BFGS,150,435.9319379294501
14,4,6,DE,150,439.85137968165
14,4,6,Elitist,150,446.27754134295
14,4,6,MLSL,150,491.8156671144501
14,4,6,Non-elitist,150,443.2798382572
14,4,6,PSO,150,449.7477286407501
14,4,6,BFGS,200,439.581320088
14,4,6,DE,200,442.19999891745
14,4,6,Elitist,200,444.033739802
14,4,6,MLSL,200,454.5378320777
14,4,6,Non-elitist,200,443.2798382572
14,4,6,PSO,200,443.83959602855
14,4,6,BFGS,250,441.40653864205
14,4,6,DE,250,442.81208851805
14,4,6,Elitist,250,444.0054876738
14,4,6,MLSL,250,455.5350395416
14,4,6,Non-elitist,250,443.2798382572
14,4,6,PSO,250,448.96092272425
14,4,6,BFGS,300,442.0451353608
14,4,6,DE,300,444.0618536042
14,4,6,Elitist,300,442.90446993015
14,4,6,MLSL,300,451.6445049271
14,4,6,Non-elitist,300,443.2798382572
14,4,6,PSO,300,447.7971302226
14,4,6,BFGS,350,442.80432242495
14,4,6,DE,350,444.5477167562
14,4,6,Elitist,350,443.54799586955
14,4,6,MLSL,350,449.5801042769
14,4,6,Non-elitist,350,443.2798382572
14,4,6,PSO,350,444.45074526815
14,4,6,BFGS,400,442.95689546625
14,4,6,DE,400,443.82325232275
14,4,6,Elitist,400,443.27496650545
14,4,6,MLSL,400,446.0281038196
14,4,6,Non-elitist,400,443.2798382572
14,4,6,PSO,400,445.6246818578
14,4,6,BFGS,450,443.2625555389
14,4,6,DE,450,443.9440675116
14,4,6,Elitist,450,443.34175765635
14,4,6,MLSL,450,445.42609323355
14,4,6,Non-elitist,450,443.2798382572
14,4,6,PSO,450,445.4360037989
14,4,6,BFGS,500,443.2557189153
14,4,6,DE,500,443.55536173205
14,4,6,Elitist,500,443.2989492939
14,4,6,MLSL,500,444.0392904145
14,4,6,Non-elitist,500,443.2798382572
14,4,6,PSO,500,444.1163143092
14,4,6,BFGS,550,443.25772676005
14,4,6,DE,550,443.44964055585
14,4,6,Elitist,550,443.29289531235
14,4,6,MLSL,550,443.62355615965
14,4,6,Non-elitist,550,443.2798382572
14,4,6,PSO,550,443.6805667744
14,4,6,BFGS,600,443.28152171625
14,4,6,DE,600,443.39865535365
14,4,6,Elitist,600,443.27936658575
14,4,6,MLSL,600,443.50280811995
14,4,6,Non-elitist,600,443.2798382572
14,4,6,PSO,600,443.5151947614
14,4,6,BFGS,650,443.2878807941
14,4,6,DE,650,443.35981949455
14,4,6,Elitist,650,443.28316627055
14,4,6,MLSL,650,443.3887870333
14,4,6,Non-elitist,650,443.2798382572
14,4,6,PSO,650,443.38840349105
14,4,6,BFGS,700,443.28626680525
14,4,6,DE,700,443.3418647509
14,4,6,Elitist,700,443.2810937982
14,4,6,MLSL,700,443.3407769439
14,4,6,Non-elitist,700,443.2798382572
14,4,6,PSO,700,443.3418647509
14,4,6,BFGS,750,443.28405872
14,4,6,DE,750,443.2948488127
14,4,6,Elitist,750,443.27978767915
14,4,6,MLSL,750,443.2948967756
14,4,6,Non-elitist,750,443.2798382572
14,4,6,PSO,750,443.2948967756
14,4,6,BFGS,800,443.28042429415
14,4,6,DE,800,443.28424794315
14,4,6,Elitist,800,443.27995492655
14,4,6,MLSL,800,443.28424794315
14,4,6,Non-elitist,800,443.2798382572
14,4,6,PSO,800,443.28424794315
14,4,6,BFGS,850,443.2802402055
14,4,6,DE,850,443.2811473825
14,4,6,Elitist,850,443.27998671405
14,4,6,MLSL,850,443.2811473825
14,4,6,Non-elitist,850,443.2798382572
14,4,6,PSO,850,443.2811473825
14,4,6,BFGS,900,443.28004696665
14,4,6,DE,900,443.28037267725
14,4,6,Elitist,900,443.2798089047
14,4,6,MLSL,900,443.28037267725
14,4,6,Non-elitist,900,443.2798382572
14,4,6,PSO,900,443.28037267725
14,4,6,BFGS,950,443.27988476475
14,4,6,DE,950,443.27989813075
14,4,6,Elitist,950,443.2798352123
14,4,6,MLSL,950,443.27989813075
14,4,6,Non-elitist,950,443.2798382572
14,4,6,PSO,950,443.27989813075
14,4,6,BFGS,1000,443.2798382572
14,4,6,DE,1000,443.2798382572
14,4,6,Elitist,1000,443.2798382572
14,4,6,MLSL,1000,443.2798382572
14,4,6,Non-elitist,1000,443.2798382572
14,4,6,PSO,1000,443.2798382572
14,4,7,BFGS,50,346.62374989449995
14,4,7,DE,50,889.68712015935
14,4,7,Elitist,50,380.4851576278001
14,4,7,MLSL,50,1359.4028969658002
14,4,7,Non-elitist,50,362.0598701750002
14,4,7,PSO,50,754.8719733744
14,4,7,BFGS,100,342.99327830625015
14,4,7,DE,100,367.1280511284501
14,4,7,Elitist,100,362.0312177902001
14,4,7,MLSL,100,452.1540547788002
14,4,7,Non-elitist,100,362.0598701750002
14,4,7,PSO,100,377.33753487805006
14,4,7,BFGS,150,356.27705637000014
14,4,7,DE,150,375.0916404616502
14,4,7,Elitist,150,361.3197756773001
14,4,7,MLSL,150,460.14964279400016
14,4,7,Non-elitist,150,362.0598701750002
14,4,7,PSO,150,376.52483927140014
14,4,7,BFGS,200,360.4528973015001
14,4,7,DE,200,364.03192890130015
14,4,7,Elitist,200,363.68887307665017
14,4,7,MLSL,200,386.1523864636002
14,4,7,Non-elitist,200,362.0598701750002
14,4,7,PSO,200,373.5346919910501
14,4,7,BFGS,250,361.5552629521001
14,4,7,DE,250,363.10515946170017
14,4,7,Elitist,250,362.4044288363502
14,4,7,MLSL,250,374.88444046380016
14,4,7,Non-elitist,250,362.0598701750002
14,4,7,PSO,250,366.95192578095015
14,4,7,BFGS,300,361.64567617025017
14,4,7,DE,300,362.0393894032002
14,4,7,Elitist,300,362.08555915560015
14,4,7,MLSL,300,363.0696705832502
14,4,7,Non-elitist,300,362.0598701750002
14,4,7,PSO,300,362.7491332652502
14,4,7,BFGS,350,361.7576583027501
14,4,7,DE,350,362.1656654070002
14,4,7,Elitist,350,362.2321261347002
14,4,7,MLSL,350,363.0696705832502
14,4,7,Non-elitist,350,362.0598701750002
14,4,7,PSO,350,362.8739955414002
14,4,7,BFGS,400,361.87660919880017
14,4,7,DE,400,362.2535589000002
14,4,7,Elitist,400,362.13541076450014
14,4,7,MLSL,400,363.0696705832502
14,4,7,Non-elitist,400,362.0598701750002
14,4,7,PSO,400,363.0621784804502
14,4,7,BFGS,450,361.9331644508002
14,4,7,DE,450,362.0877141278502
14,4,7,Elitist,450,361.9769402180002
14,4,7,MLSL,450,362.42739009495017
14,4,7,Non-elitist,450,362.0598701750002
14,4,7,PSO,450,362.42739009495017
14,4,7,BFGS,500,361.99674486180015
14,4,7,DE,500,362.1708370398002
14,4,7,Elitist,500,362.01939583510017
14,4,7,MLSL,500,362.41322628035016
14,4,7,Non-elitist,500,362.0598701750002
14,4,7,PSO,500,362.41322628035016
14,4,7,BFGS,550,362.03596143515017
14,4,7,DE,550,362.17094243745015
14,4,7,Elitist,550,362.06320517390014
14,4,7,MLSL,550,362.32896362320014
14,4,7,Non-elitist,550,362.0598701750002
14,4,7,PSO,550,362.3656667670502
14,4,7,BFGS,600,362.07249730030014
14,4,7,DE,600,362.1466443517502
14,4,7,Elitist,600,362.0670450220002
14,4,7,MLSL,600,362.2335059184501
14,4,7,Non-elitist,600,362.0598701750002
14,4,7,PSO,600,362.2337856034501
14,4,7,BFGS,650,362.06657990685017
14,4,7,DE,650,362.14912624575015
14,4,7,Elitist,650,362.0869767032502
14,4,7,MLSL,650,362.1860405471502
14,4,7,Non-elitist,650,362.0598701750002
14,4,7,PSO,650,362.18598284215017
14,4,7,BFGS,700,362.0790434083502
14,4,7,DE,700,362.1144013036501
14,4,7,Elitist,700,362.05854360455015
14,4,7,MLSL,700,362.14311630140014
14,4,7,Non-elitist,700,362.0598701750002
14,4,7,PSO,700,362.14324245990014
14,4,7,BFGS,750,362.07694881810016
14,4,7,DE,750,362.10982751460017
14,4,7,Elitist,750,362.06401389580014
14,4,7,MLSL,750,362.10982751460017
14,4,7,Non-elitist,750,362.0598701750002
14,4,7,PSO,750,362.10982751460017
14,4,7,BFGS,800,362.06557742890016
14,4,7,DE,800,362.07301753760015
14,4,7,Elitist,800,362.05959621575016
14,4,7,MLSL,800,362.07301753760015
14,4,7,Non-elitist,800,362.0598701750002
14,4,7,PSO,800,362.07301753760015
14,4,7,BFGS,850,362.06147422985015
14,4,7,DE,850,362.0625415725502
14,4,7,Elitist,850,362.0590505400502
14,4,7,MLSL,850,362.0625415725502
14,4,7,Non-elitist,850,362.0598701750002
14,4,7,PSO,850,362.0625415725502
14,4,7,BFGS,900,362.05959278545015
14,4,7,DE,900,362.05992038100015
14,4,7,Elitist,900,362.0598399008501
14,4,7,MLSL,900,362.05992038100015
14,4,7,Non-elitist,900,362.0598701750002
14,4,7,PSO,900,362.05992038100015
14,4,7,BFGS,950,362.05983079760017
14,4,7,DE,950,362.05992038100015
14,4,7,Elitist,950,362.0599145095501
14,4,7,MLSL,950,362.05992038100015
14,4,7,Non-elitist,950,362.0598701750002
14,4,7,PSO,950,362.05992038100015
14,4,7,BFGS,1000,362.0598701750002
14,4,7,DE,1000,362.0598701750002
14,4,7,Elitist,1000,362.0598701750002
14,4,7,MLSL,1000,362.0598701750002
14,4,7,Non-elitist,1000,362.0598701750002
14,4,7,PSO,1000,362.0598701750002
14,4,8,BFGS,50,305.8958716928999
14,4,8,DE,50,487.20077089795
14,4,8,Elitist,50,365.8774649864501
14,4,8,MLSL,50,856.9567086798999
14,4,8,Non-elitist,50,374.8165193649
14,4,8,PSO,50,462.7996816318499
14,4,8,BFGS,100,360.4435970754
14,4,8,DE,100,440.46230824455006
14,4,8,Elitist,100,381.02199191455
14,4,8,MLSL,100,636.2990787292
14,4,8,Non-elitist,100,374.8165193649
14,4,8,PSO,100,422.35115888855
14,4,8,BFGS,150,372.6492738785
14,4,8,DE,150,377.7498293956
14,4,8,Elitist,150,373.62199912065
14,4,8,MLSL,150,414.88783363125
14,4,8,Non-elitist,150,374.8165193649
14,4,8,PSO,150,389.30590602225
14,4,8,BFGS,200,374.0060333568
14,4,8,DE,200,377.0533929267
14,4,8,Elitist,200,374.7029889852
14,4,8,MLSL,200,389.26326902484993
14,4,8,Non-elitist,200,374.8165193649
14,4,8,PSO,200,387.0938227454
14,4,8,BFGS,250,374.2646450156
14,4,8,DE,250,375.00359396065
14,4,8,Elitist,250,374.8588855258
14,4,8,MLSL,250,380.12915068415
14,4,8,Non-elitist,250,374.8165193649
14,4,8,PSO,250,376.92075686495
14,4,8,BFGS,300,374.4963960815
14,4,8,DE,300,375.1226075613
14,4,8,Elitist,300,374.7695104901
14,4,8,MLSL,300,377.06093833985
14,4,8,Non-elitist,300,374.8165193649
14,4,8,PSO,300,376.6197597165
14,4,8,BFGS,350,374.6261654033
14,4,8,DE,350,374.8363231672
14,4,8,Elitist,350,374.81630392505
14,4,8,MLSL,350,375.5901991454
14,4,8,Non-elitist,350,374.8165193649
14,4,8,PSO,350,375.67154200155
14,4,8,BFGS,400,374.6960865314
14,4,8,DE,400,375.02056647605
14,4,8,Elitist,400,374.9011124348
14,4,8,MLSL,400,375.6147840965
14,4,8,Non-elitist,400,374.8165193649
14,4,8,PSO,400,375.13450108885
14,4,8,BFGS,450,374.77674654815
14,4,8,DE,450,374.97898952875
14,4,8,Elitist,450,374.85866613635
14,4,8,MLSL,450,375.35643803275
14,4,8,Non-elitist,450,374.8165193649
14,4,8,PSO,450,375.32757342725
14,4,8,BFGS,500,374.7779565879
14,4,8,DE,500,374.88597835655
14,4,8,Elitist,500,374.825448106
14,4,8,MLSL,500,375.0014483181
14,4,8,Non-elitist,500,374.8165193649
14,4,8,PSO,500,375.0038391675
14,4,8,BFGS,550,374.7909818211
14,4,8,DE,550,374.86276631725
14,4,8,Elitist,550,374.8046338927
14,4,8,MLSL,550,374.9119254753
14,4,8,Non-elitist,550,374.8165193649
14,4,8,PSO,550,374.9233808336
14,4,8,BFGS,600,374.79945037465
14,4,8,DE,600,374.84416741305
14,4,8,Elitist,600,374.81186759695
14,4,8,MLSL,600,374.87790696675
14,4,8,Non-elitist,600,374.8165193649
14,4,8,PSO,600,374.87790696675
14,4,8,BFGS,650,374.8168157379
14,4,8,DE,650,374.8652072322
14,4,8,Elitist,650,374.8158395213
14,4,8,MLSL,650,374.87790696675
14,4,8,Non-elitist,650,374.8165193649
14,4,8,PSO,650,374.87790696675
14,4,8,BFGS,700,374.81563847315
14,4,8,DE,700,374.83664887385
14,4,8,Elitist,700,374.8158606256
14,4,8,MLSL,700,374.84002761995
14,4,8,Non-elitist,700,374.8165193649
14,4,8,PSO,700,374.8400939472
14,4,8,BFGS,750,374.8172527706
14,4,8,DE,750,374.8283248087
14,4,8,Elitist,750,374.8169426111
14,4,8,MLSL,750,374.8283248087
14,4,8,Non-elitist,750,374.8165193649
14,4,8,PSO,750,374.8283248087
14,4,8,BFGS,800,374.81882028755
14,4,8,DE,800,374.8232899061
14,4,8,Elitist,800,374.81717254255
14,4,8,MLSL,800,374.8232899061
14,4,8,Non-elitist,800,374.8165193649
14,4,8,PSO,800,374.8232899061
14,4,8,BFGS,850,374.81711894745
14,4,8,DE,850,374.81863959195
14,4,8,Elitist,850,374.8165428827
14,4,8,MLSL,850,374.81863959195
14,4,8,Non-elitist,850,374.8165193649
14,4,8,PSO,850,374.81863959195
14,4,8,BFGS,900,374.81693689045
14,4,8,DE,900,374.8170208222
14,4,8,Elitist,900,374.81656976725
14,4,8,MLSL,900,374.8170208222
